TimeStep,Slice,Throughput_Mbps,Avg_SNR_dB,Avg_Delay_ms,Users,PRB_num,DL_Buffer,Scheduling,TxPower,ant_tilt_deg,user_throughput,CIO
101,eMBB,245.055575989256,15.2556145026284,158.741944108376,27,102,3096.85546158832,PF,31,16,9.07613244404654,2
102,eMBB,252.209911687962,14.6377830201962,130.281075382229,27,102,2660.17199141832,PF,31,16,9.34110784029489,2
103,eMBB,269.110101765152,14.852356046506,117.572690143213,27,102,2588.25921100279,PF,31,16,9.96704080611674,2
104,eMBB,274.148283262838,14.8548255336499,132.345911319226,27,102,2619.16078124427,PF,31,16,10.1536401208458,2
105,eMBB,283.681273174921,15.3635524508882,147.865125239531,27,102,2635.40855126187,PF,31,16,10.5067138212934,2
106,eMBB,291.959299907631,14.0288189213329,168.437810544096,27,102,2550.51183779117,PF,31,16,10.8133074039863,2
107,eMBB,292.246778133664,14.6866546484713,270.073358594504,27,102,2490.06934522604,PF,31,16,10.8239547456912,2
108,eMBB,304.743319073058,14.5972252885407,196.906521870863,27,102,2506.37232412247,PF,31,16,11.2867895952984,2
109,eMBB,303.891760275374,14.8867811475234,137.842796076547,27,102,2603.13818430736,PF,31,16,11.2552503805694,2
110,eMBB,307.162877185539,15.0306757613429,124.094947569388,27,102,2596.61153538892,PF,31,16,11.3764028587237,2
111,eMBB,302.137243248182,14.8961710886776,115.289809930387,27,102,2550.95476909038,PF,31,16,11.1902682684512,2
112,eMBB,314.683765094343,14.7779151569922,162.430682714432,27,102,2571.30783943806,PF,31,16,11.6549542627535,2
113,eMBB,329.590665509283,15.4623449872363,130.042224310492,27,102,2535.46165274262,PF,31,16,12.207061685529,2
114,eMBB,319.201570209917,15.2177676277915,183.459983846764,27,102,2508.00005591243,PF,31,16,11.8222803781451,2
115,eMBB,314.103053185559,15.2701996773801,113.73037410989,27,102,2510.65996839922,PF,31,16,11.63344641428,2
116,eMBB,335.829250855736,15.1419684969663,232.07485968086,27,102,2511.59309496353,PF,31,16,12.4381204020643,2
117,eMBB,323.780082690954,14.8563469302644,168.065176038124,27,102,2594.09300063044,PF,31,16,11.9918549144798,2
118,eMBB,337.736290107862,14.2740263499647,241.697181539318,27,102,2660.5182009079,PF,31,16,12.5087514854764,2
119,eMBB,316.501611152988,14.7744005619018,210.165318269184,27,102,2652.07915556052,PF,31,16,11.7222818945551,2
121,eMBB,445.328159721832,9.95795684485508,125.144000341036,27,182,2506.45993078848,RR,27,10,16.493635545253,-2
122,eMBB,445.213721949985,10.3732424267847,93.8847049217975,27,182,2411.51726556539,RR,27,10,16.4893971092587,-2
123,eMBB,446.887157249887,10.3760517137533,95.5928482817021,27,182,2320.24632741946,RR,27,10,16.5513761944403,-2
124,eMBB,467.526598533464,10.9073839002554,98.3396873238058,27,182,2340.33026194967,RR,27,10,17.3157999456838,-2
125,eMBB,446.265646019683,10.5942046346232,92.9697369358442,27,182,2410.60594199148,RR,27,10,16.5283572599883,-2
126,eMBB,462.53473260581,11.0699623213302,117.125862220258,27,182,2428.64110009982,RR,27,10,17.1309160224374,-2
127,eMBB,433.917484143079,10.3244766302649,110.565047892548,27,182,2323.44290864066,RR,27,10,16.0710179312251,-2
128,eMBB,477.128144727467,11.1209610735695,89.73021587958,27,182,2247.21715353636,RR,27,10,17.671412767684,-2
129,eMBB,465.175869973632,10.8621789821061,104.662860011193,27,182,2355.92658931008,RR,27,10,17.2287359249493,-2
130,eMBB,464.558361457711,11.002923248688,117.552933160868,27,182,2404.46723441775,RR,27,10,17.2058652391745,-2
131,eMBB,446.007861306399,10.4713255401618,95.8885363438464,27,182,2277.7265780568,RR,27,10,16.5188096780148,-2
132,eMBB,448.259496188175,10.5325121707923,106.309702585801,27,182,2255.03158203345,RR,27,10,16.602203562525,-2
133,eMBB,491.160696821579,11.6891893132612,105.066484885519,27,182,2281.98590626988,RR,27,10,18.1911369193178,-2
134,eMBB,427.583799213987,10.0803379600892,104.851953630431,27,182,2317.91690670748,RR,27,10,15.8364370079255,-2
135,eMBB,432.167858445033,9.79082250209269,130.361388149837,27,182,2425.89462542828,RR,27,10,16.0062169794457,-2
136,eMBB,447.091241863742,10.4828666332916,106.566236565208,27,182,2396.66423920707,RR,27,10,16.5589348838423,-2
137,eMBB,448.218155810497,10.4616166946278,86.3894593207034,27,182,2270.25816450028,RR,27,10,16.6006724374258,-2
138,eMBB,452.948348238623,10.3083113374017,123.476799977021,27,182,2215.33469364767,RR,27,10,16.7758647495786,-2
139,eMBB,437.695090795902,10.3470824073936,85.9100962734833,27,182,2294.45887952848,RR,27,10,16.2109292887371,-2
140,eMBB,464.392179538836,11.0832418307545,86.2298906633787,27,182,2335.15719980664,RR,27,10,17.1997103532902,-2
142,eMBB,426.987616893075,16.7087320893931,264.87355266602,27,98,3726.24161384286,WF,33,4,15.814356181225,5
144,eMBB,362.653035483629,16.5225851052348,253.73031952729,27,98,3710.31814798066,WF,33,4,13.4315939068011,5
146,eMBB,405.150626582661,15.5823338856282,288.796930090778,28,98,3977.71591130645,WF,33,4,14.469665235095,5
149,eMBB,398.38359617648,15.7170957830835,320.143981400649,28,98,3866.41922329276,WF,33,4,14.2279855777314,5
150,eMBB,377.258090060559,16.3999618744392,257.809018835925,28,98,3861.28568003215,WF,33,4,13.4735032164485,5
151,eMBB,394.508054444939,15.4553732136055,225.119552330734,28,98,3695.03433874379,WF,33,4,14.0895733730335,5
152,eMBB,397.177683942799,15.4972585117787,263.175019892393,28,98,3744.99946620827,WF,33,4,14.1849172836714,5
153,eMBB,410.526088670959,15.1443226875997,427.310980692018,28,98,3926.13243731166,WF,33,4,14.6616460239628,5
161,eMBB,370.154945116543,9.03347336099998,174.358418708883,29,193,3072.21785671515,PF,27,5,12.7639636247084,-3
162,eMBB,415.88999565272,9.83111946594167,116.580797754518,29,193,1968.34349765725,PF,27,5,14.3410343328524,-3
163,eMBB,423.186617371725,9.61263219832052,104.841743411739,29,193,1905.64012553272,PF,27,5,14.5926419783354,-3
164,eMBB,462.189750552872,9.0407222703149,145.510449680369,29,193,1960.68302451039,PF,27,5,15.9375776052715,-3
165,eMBB,457.286411423714,9.86146473547381,122.299685594996,28,193,1966.52423329568,PF,27,5,16.3316575508469,-3
166,eMBB,461.273143683149,9.47511837571625,143.127737742035,28,193,1954.54557832069,PF,27,5,16.4740408458268,-3
167,eMBB,479.215221109926,10.5370878033961,94.6022843720323,28,193,1886.54549230384,PF,27,5,17.1148293253545,-3
168,eMBB,508.912656938279,9.81728727296702,155.369251344694,28,193,1844.8449251122,PF,27,5,18.1754520335099,-3
169,eMBB,507.048062568124,10.8948279827402,100.854055959964,27,193,1755.29605104642,PF,27,5,18.7795578728935,-3
170,eMBB,474.262888348033,10.274209912329,106.415636557177,27,193,1718.34124185196,PF,27,5,17.5652921610382,-3
171,eMBB,517.661221486282,10.8084069430329,110.611703733316,27,193,1704.54017137512,PF,27,5,19.1726378328252,-3
