TimeStep,Slice,Throughput_Mbps,Avg_SNR_dB,Avg_Delay_ms,Users,PRB_num,DL_Buffer,Scheduling,TxPower,ant_tilt_deg,user_throughput,CIO
145,URLLC,10,12.2426058935933,0.380709598076559,4,93,10,RR,32,14,2.5,-4
146,URLLC,10,12.1154356183526,0.338529874237301,4,93,10,RR,32,14,2.5,-4
147,URLLC,10,13.4876325802254,0.341967587528627,4,93,10,RR,32,14,2.5,-4
148,URLLC,10,13.2333154597256,0.358166568966552,4,93,10,RR,32,14,2.5,-4
149,URLLC,11,13.4622009689799,0.343408343506881,4,93,11,RR,32,14,2.75,-4
150,URLLC,22.28,10.8293892315181,0.652741082263597,4,93,24,RR,32,14,5.57,-4
151,URLLC,7.72,12.089725207089,0.436729759885233,4,93,7.72,RR,32,14,1.93,-4
152,URLLC,11,16.8673180041703,0.323288002303165,4,93,11,RR,32,14,2.75,-4
153,URLLC,10,10.5074058944079,0.350015395253912,4,93,10,RR,32,14,2.5,-4
154,URLLC,20,13.0894981379859,0.462192193990921,4,93,20,RR,32,14,5,-4
155,URLLC,14,12.9687345846758,0.368058352019742,4,93,14,RR,32,14,3.5,-4
156,URLLC,9,13.1633557412074,0.347376763413395,4,93,9,RR,32,14,2.25,-4
157,URLLC,16,12.123426824355,0.516860443410666,4,93,16,RR,32,14,4,-4
158,URLLC,13,14.9158079390851,0.34567428002894,4,93,13,RR,32,14,3.25,-4
159,URLLC,9,13.1262525285519,0.427775437964608,4,93,9,RR,32,14,2.25,-4
160,URLLC,11,9.85269763020401,0.349247450504014,4,93,11,RR,32,14,2.75,-4
161,URLLC,24.48,8.37935076884661,0.756716578427732,4,73,26,PF,28,17,6.12,2
162,URLLC,25.8782782599864,8.12485714580823,0.698131625799263,4,73,26.52,PF,28,17,6.4695695649966,2
163,URLLC,22.5730594490124,7.59361220510497,0.775352409083005,4,73,22.6417217400136,PF,28,17,5.64326486225309,2
164,URLLC,23.0686622910012,8.73160304824268,0.603888091540031,4,73,23.0686622910012,PF,28,17,5.76716557275031,2
165,URLLC,20,10.2119091398683,0.623039773690941,4,73,20,PF,28,17,5,2
166,URLLC,29,10.9325252011046,0.606691933175772,4,73,29,PF,28,17,7.25,2
167,URLLC,27.48,9.46848281897692,0.705309891177244,4,73,28,PF,28,17,6.87,2
168,URLLC,22.52,10.1931248689074,0.522552099421779,4,73,22.52,PF,28,17,5.63,2
169,URLLC,21,10.2887454833292,0.527840837284546,4,73,21,PF,28,17,5.25,2
170,URLLC,25,9.68960642861859,0.597249278081653,4,73,25,PF,28,17,6.25,2
171,URLLC,16,10.2310548751024,0.532347692852082,4,73,16,PF,28,17,4,2
172,URLLC,18,9.70803386474229,0.562929322300719,4,73,18,PF,28,17,4.5,2
173,URLLC,21.0949796110561,9.32035923116843,1.14193002808671,4,73,25,PF,28,17,5.27374490276402,2
174,URLLC,22.13291769768,11.4184257869771,1.12892140824637,4,73,27.9050203889439,PF,28,17,5.53322942442,2
175,URLLC,19.48,10.8944694368108,0.828782518502188,4,73,24,PF,28,17,4.87,2
