TimeStep,Slice,Throughput_Mbps,Avg_SNR_dB,Avg_Delay_ms,Users,PRB_num,DL_Buffer,Scheduling,TxPower,ant_tilt_deg,user_throughput,CIO
177,eMBB,269.959381219867,7.55410726782661,278.62970974165,10,132,1208.98748393758,PF,26,18,26.9959381219867,2
178,eMBB,289.030723331638,7.43270254002567,168.340935508894,10,132,1269.39464619055,PF,26,18,28.9030723331638,2
179,eMBB,229.32912474576,6.86091983788989,85.5332831677937,10,132,1239.42735793358,PF,26,18,22.932912474576,2
180,eMBB,303.274943003471,8.00364152651419,138.634641789483,10,132,1215.37983470011,PF,26,18,30.3274943003471,2
181,eMBB,295.37474132973,8.0380750195151,59.9954000660813,10,148,1065.99201660315,RR,27,7,29.537474132973,3
182,eMBB,267.933088169255,7.02773616637229,51.0623940677842,10,148,887.633593661947,RR,27,7,26.7933088169255,3
183,eMBB,307.487392388395,8.29676863140333,60.7217470355011,10,148,897.951338431299,RR,27,7,30.7487392388395,3
184,eMBB,275.283389136759,7.96325132046021,45.9920931336521,10,148,826.880596389172,RR,27,7,27.5283389136759,3
185,eMBB,250.898893707181,7.64110435222006,45.7997352091159,10,148,805.989313373193,RR,27,7,25.0898893707181,3
186,eMBB,265.679407154923,8.7530138902153,50.5738636419308,10,148,906.213984560393,RR,27,7,26.5679407154923,3
187,eMBB,277.554633975743,7.7602658724365,53.3697398729153,10,148,901.132637601745,RR,27,7,27.7554633975743,3
188,eMBB,258.054338766775,7.74070631170554,47.6279294956708,10,148,799.281144674885,RR,27,7,25.8054338766775,3
189,eMBB,258.258175482617,7.5716370206944,58.8749536271913,10,148,829.1758272925,RR,27,7,25.8258175482617,3
190,eMBB,241.540980467854,7.86819521520019,65.7244404461403,10,148,891.786576471964,RR,27,7,24.1540980467854,3
191,eMBB,271.25772900251,8.45119282296221,48.1921311778741,10,148,898.551086928007,RR,27,7,27.125772900251,3
192,eMBB,279.902260719197,8.07578883280793,52.28328861525,10,148,897.933919614702,RR,27,7,27.9902260719197,3
193,eMBB,259.78977675601,7.74780821519739,63.8222235823396,10,148,855.774458846926,RR,27,7,25.978977675601,3
194,eMBB,299.815651153848,8.9134860140399,45.2701383387767,10,148,843.227561503813,RR,27,7,29.9815651153848,3
195,eMBB,296.704451856304,8.64510402925516,49.7647068327318,10,148,914.166731829063,RR,27,7,29.6704451856304,3
196,eMBB,313.485910467472,9.02264612816593,42.2148454404537,10,148,938.783782473886,RR,27,7,31.3485910467472,3
197,eMBB,259.932639758886,7.48404005658123,56.1034706565328,10,148,850.165360108898,RR,27,7,25.9932639758886,3
198,eMBB,273.278496757478,6.62872490121668,64.7495029883999,10,148,891.371055803223,RR,27,7,27.3278496757478,3
199,eMBB,281.185343779693,8.72058575945037,53.9281978915109,10,148,874.681427199389,RR,27,7,28.1185343779693,3
200,eMBB,286.755958803269,8.63441588734265,50.1280518862083,10,148,810.547069202305,RR,27,7,28.6755958803269,3
201,eMBB,231.652781700996,13.4085528649879,37.0348646715724,10,116,503.59343153333,WF,31,20,23.1652781700996,-4
202,eMBB,155.051287408674,12.3332527380481,35.9074700385373,10,116,245.672471929701,WF,31,20,15.5051287408674,-4
203,eMBB,145.982187162813,12.3060144092603,38.3664249663434,10,116,231.693919403193,WF,31,20,14.5982187162813,-4
204,eMBB,127.627094741086,11.3585460019044,19.9371965439035,10,116,230.474471926224,WF,31,20,12.7627094741086,-4
205,eMBB,150.108346755484,12.9535366412914,16.6825347993963,10,116,226.821216051825,WF,31,20,15.0108346755484,-4
206,eMBB,149.471164349034,11.9083501543304,41.3683345532504,10,116,234.406979122693,WF,31,20,14.9471164349034,-4
207,eMBB,128.686296919606,11.1637901860574,23.5641448213824,10,116,219.607940686749,WF,31,20,12.8686296919606,-4
208,eMBB,129.926950876937,9.3262808763472,146.051286581933,10,116,221.37431520123,WF,31,20,12.9926950876937,-4
209,eMBB,136.644845497954,11.7038129331862,20.576092336506,10,116,236.853446378834,WF,31,20,13.6644845497954,-4
210,eMBB,162.098090370895,11.6248713782127,29.3101096129,10,116,259.453286411267,WF,31,20,16.2098090370895,-4
211,eMBB,133.65634649708,12.240317389512,119.40400477928,10,116,212.094959289995,WF,31,20,13.365634649708,-4
212,eMBB,151.472736710198,12.5075191602875,15.7507517734909,10,116,218.244309154683,WF,31,20,15.1472736710198,-4
213,eMBB,157.219958248843,12.5887251161143,26.1544450399308,10,116,230.452198734895,WF,31,20,15.7219958248843,-4
214,eMBB,174.918818216575,13.5314539803713,11.3615102780385,10,116,237.228960698399,WF,31,20,17.4918818216575,-4
215,eMBB,137.358462499976,11.6660578814635,16.6241597779309,10,116,213.367397181369,WF,31,20,13.7358462499976,-4
216,eMBB,150.75811769072,12.67718991652,26.4623185725483,10,116,216.061396995563,WF,31,20,15.0758117690721,-4
217,eMBB,147.576301389998,11.5678921486089,22.0128651447763,10,116,217.110609902418,WF,31,20,14.7576301389998,-4
218,eMBB,139.118760519428,12.5832330811519,12.5586978888326,10,116,204.505159099317,WF,31,20,13.9118760519428,-4
219,eMBB,149.276191314677,12.8162479439797,41.0325229875457,10,116,208.037498419911,WF,31,20,14.9276191314677,-4
220,eMBB,139.694607586534,12.2786274345903,36.1236852657488,10,116,186.205770522408,WF,31,20,13.9694607586534,-4
221,eMBB,212.732928433346,8.07695684522317,71.468588757314,10,98,512.102038196825,PF,26,8,21.2732928433346,-4
222,eMBB,205.258420927601,7.97078267467048,116.325031309815,10,98,719.878841638973,PF,26,8,20.5258420927601,-4
223,eMBB,201.114614098267,5.97819270210518,355.076292348671,10,98,820.737734213425,PF,26,8,20.1114614098267,-4
224,eMBB,182.417590989437,6.53201495807941,101.332622296151,10,98,856.392636145317,PF,26,8,18.2417590989437,-4
225,eMBB,181.427089738791,6.92375786238868,151.211437084386,10,98,875.238409955566,PF,26,8,18.1427089738791,-4
226,eMBB,178.017627089548,4.70608247108751,204.415519543334,10,98,931.139277760119,PF,26,8,17.8017627089548,-4
227,eMBB,219.49802617783,6.89925209120327,247.823338055105,10,98,858.3518445057,PF,26,8,21.949802617783,-4
228,eMBB,201.039100830908,7.80693862223211,103.287604354811,9,98,735.343218412725,PF,26,8,22.3376778701009,-4
229,eMBB,196.339859128775,9.64586793227571,56.4267555718742,9,98,739.562684875481,PF,26,8,21.8155399031973,-4
230,eMBB,187.564085519537,7.42917951230347,216.737885761648,9,98,749.595956658436,PF,26,8,20.8404539466153,-4
231,eMBB,198.330085431591,7.74877024989749,86.5432319507774,9,98,730.648618546198,PF,26,8,22.0366761590656,-4
232,eMBB,210.670348527218,8.16099711645231,65.8331845867224,9,98,708.787448894999,PF,26,8,23.4078165030242,-4
233,eMBB,191.873929626431,9.04069210361963,47.4314123134129,9,98,681.362147648388,PF,26,8,21.3193255140479,-4
234,eMBB,205.91957888882,7.70774216316232,64.5542665836219,9,98,711.915733483949,PF,26,8,22.8799532098689,-4
235,eMBB,226.794015445638,9.01331909014909,48.9255703796036,9,98,700.103235043496,PF,26,8,25.1993350495153,-4
236,eMBB,215.387430948799,8.18800721499708,102.099602776029,9,98,655.247368917854,PF,26,8,23.9319367720888,-4
